obráběčka	1	human/non-human
videokronika	0	
fotokronika	0	
obracečka	1	human/non-human
olfaktronika	0	
elektronika	0	
bioelektronika	0	
radioelektronika	0	
mikroelektronika	0	
optoelektronika	0	
autoelektronika	0	
psychotronika	0	
biotronika	0	
kladečka	1	human/non-human
diatonika	0	
pentatonika	0	
předváděčka	1	human/non-human
tektonika	0	
nanohoubička	0	
architektonika	0	
neotektonika	0	
fotonika	0	
kryonika	0	
mikrotrubička	0	
arnika	0	
sjezdovčička	0	
tunika	0	
píka	0	
epika	0	
šarádička	0	
filipika	0	
uvaděčka	1	human
minibundička	0	
spika	0	
typika	0	
taríka	0	
fabrika	0	
srandokundička	0	
rubrika	0	
klerika	0	
chodička	0	
amerika	0	
numerika	0	
ezoterika	0	
metaforika	0	
omorika	0	
kombinatorika	0	
rétorika	0	
motorika	0	
grafomotorika	0	
psychomotorika	0	
senzorika	0	
paprika	0	
komodička	0	
matrika	0	
hroudička	0	
metrika	0	
psychometrika	0	
biometrika	0	
pidihvězdička	0	
elektrika	0	
intrika	0	
páječka	1	human/non-human
půlhvězdička	0	
dioptrika	0	
lyrika	0	
klasika	0	
osika	0	
krůpějička	0	
atika	0	
biblička	0	
batika	0	
napáječka	1	human/non-human
bedlička	0	
aviatika	0	
pijatika	0	
matika	0	
dramatika	0	
gramatika	0	
předdělička	0	
morfematika	0	
emblematika	0	
problematika	0	
telematika	0	
kinematika	0	
tematika	0	
matematika	0	
metamatematika	0	
nanojehlička	0	
nematematika	0	
systematika	0	
nabíječka	1	human/non-human
biosystematika	0	
pragmatika	0	
brejlička	0	
syntagmatika	0	
fuseklička	0	
paradigmatika	0	
dogmatika	0	
dalmatika	0	
idiomatika	0	
zabíječka	1	human/non-human
podbíječka	1	human/non-human
dobíječka	1	human/non-human
axiomatika	0	
diplomatika	0	
chromatika	0	
psychosomatika	0	
pobíječka	1	human/non-human
rozbíječka	1	human/non-human
symptomatika	0	
navíječka	1	human/non-human
automatika	0	
informatika	0	
geoinformatika	0	
miniškolička	0	
bioinformatika	0	
numismatika	0	
pneumatika	0	
numizmatika	0	
statika	0	
biostatika	0	
hydrostatika	0	
aerostatika	0	
elektrostatika	0	
etika	0	
knihpolička	0	
minirolička	0	
geodetika	0	
apologetika	0	
datlička	0	
energetika	0	
hydroenergetika	0	
elektroenergetika	0	
válečka	1	human/non-human
povalečka	1	human
synergetika	0	
minikulička	0	
nanokulička	0	
katechetika	0	
atletika	0	
hermetika	0	
kosmetika	0	
třistasedmička	0	
biokosmetika	0	
autokosmetika	0	
semička	0	
aritmetika	0	
dianetika	0	
kalanetika	0	
mlečka	1	human/non-human
pidizemička	0	
genetika	0	
spermička	0	
poháněčka	1	human/non-human
fylogenetika	0	
imunogenetika	0	
minigumička	0	
antropogenetika	0	
cytogenetika	0	
cikánečka	1	human
kinetika	0	
farmakokinetika	0	
fonetika	0	
galánečka	1	human
kybernetika	0	
biokybernetika	0	
neurokybernetika	0	
bioetika	0	
ekoetika	0	
noetika	0	
schránečka	0	
maminečka	1	human
poetika	0	
prohlubnička	0	
dietetika	0	
syntetika	0	
dvěstějednička	0	
protetika	0	
stoplusjednička	0	
endoprotetika	0	
minilednička	0	
psychotechnička	0	
seknička	0	
křtitelnička	0	
estetika	0	
politika	0	
antipolitika	0	
srnečka	1	animal
reálpolitika	0	
sezónička	0	
geopolitika	0	
hyperpolitika	0	
kritika	0	
blondýnečka	1	human
diakritika	0	
metakritika	0	
sebekritika	0	
autokritika	0	
žnečka	1	human
lékarnička	0	
didaktika	0	
praktika	0	
taktika	0	
syntaktika	0	
dialektika	0	
peristaltika	0	
potápěčka	1	human
antika	0	
mantika	0	
sémantika	0	
romantika	0	
cérečka	1	human
herečka	1	human
ornamentika	0	
autentika	0	
lekárnička	0	
hnusárnička	0	
robotika	0	
telerobotika	0	
gotika	0	
neogotika	0	
novogotika	0	
psychotika	0	
makrobiotika	0	
sémiotika	0	
rotika	0	
erotika	0	
autoerotika	0	
neherečka	1	human
sušárnička	0	
slévárnička	0	
bedrnička	0	
papírnička	0	
exotika	0	
ekliptika	0	
optika	0	
ortoptika	0	
loutkoherečka	1	human
apokalyptika	0	
glyptika	0	
kraksnička	0	
hemostyptika	0	
pyroklastika	0	
smutnička	0	
scholastika	0	
pornoherečka	1	human
hřivnička	0	
neoscholastika	0	
novoscholastika	0	
plastika	0	
angioplastika	0	
torakoplastika	0	
galvanoplastika	0	
alkovnička	0	
mitrovnička	0	
cynička	0	
abdominoplastika	0	
blefaroplastika	0	
nanokapička	0	
mastika	0	
onomastika	0	
toponomastika	0	
gymnastika	0	
mikrokapička	0	
miničepička	0	
psychogymnastika	0	
fantastika	0	
svastika	0	
gestika	0	
judaistika	0	
hebraistika	0	
arabistika	0	
serbistika	0	
publicistika	0	
kladistika	0	
nordistika	0	
indoevropeistika	0	
sofistika	0	
logistika	0	
intralogistika	0	
esejistika	0	
slovakistika	0	
rampička	0	
balistika	0	
kriminalistika	0	
regionalistika	0	
personalistika	0	
žurnalistika	0	
fotožurnalistika	0	
orientalistika	0	
ornamentalistika	0	
environmentalistika	0	
klopička	0	
procesualistika	0	
spoluherečka	1	human
medievalistika	0	
šťopička	0	
ezoterička	0	
biblistika	0	
neuropsychiatrička	0	
novelistika	0	
egocentrička	0	
anglistika	0	
civilistika	0	
cyklistika	0	
malérečka	1	human
motocyklistika	0	
excentrička	0	
mongolistika	0	
stařička	0	
stylistika	0	
islamistika	0	
svářečka	1	human/non-human
kobřička	0	
minihříčka	0	
bohemistika	0	
romistika	0	
pornohříčka	0	
maxiúhlopříčka	0	
urbanistika	0	
koreanistika	0	
amerikanistika	0	
iberoamerikanistika	0	
afrikanistika	0	
balkanistika	0	
romanistika	0	
germanistika	0	
humanistika	0	
hispanistika	0	
íránistika	0	
zanášečka	1	human
přenašečka	1	human
pračkosušička	0	
slovenistika	0	
donašečka	1	human
vynašečka	1	human
psychosomatička	0	
ugrofinistika	0	
bioinformatička	0	
religionistika	0	
polonistika	0	
fejetonistika	0	
faunistika	0	
kanoistika	0	
dermatokosmetička	0	
hungaristika	0	
scenáristika	0	
scénáristika	0	
teraristika	0	
dokumentaristika	0	
roznašečka	1	human
akvaristika	0	
zkoušečka	1	human/non-human
ekvilibristika	0	
charakteristika	0	
arboristika	0	
floristika	0	
folkloristika	0	
žatečka	0	
koloristika	0	
galaktička	0	
patristika	0	
beletristika	0	
chytristika	0	
sektička	0	
heuristika	0	
turistika	0	
kulturistika	0	
ekoturistika	0	
cykloturistika	0	
agroturistika	0	
gastroturistika	0	
rusistika	0	
komparatistika	0	
statistika	0	
biostatistika	0	
baltistika	0	
artistika	0	
kasuistika	0	
všetečka	1	human
kazuistika	0	
slavistika	0	
deltička	0	
vypravěčka	1	human
medievistika	0	
lingvistika	0	
psycholingvistika	0	
sociolingvistika	0	
pranostika	0	
diagnostika	0	
ergodiagnostika	0	
psychodiagnostika	0	
radiodiagnostika	0	
autodiagnostika	0	
pintička	0	
cytodiagnostika	0	
prognostika	0	
religionostika	0	
enkaustika	0	
akustika	0	
rustika	0	
mystika	0	
vyprávěčka	1	human
paštika	0	
děvečka	1	human
robotička	0	
kosmonautika	0	
aeronautika	0	
ovečka	1	animal
astronautika	0	
farmaceutika	0	
židovečka	1	human
miniovečka	1	animal
propedeutika	0	
gotička	0	
hermeneutika	0	
terapeutika	0	
házečka	1	human/non-human
sémiotička	0	
minipartička	0	
analytika	0	
vika	0	
muzika	0	
fyzika	0	
fotopastička	0	
patafyzika	0	
metafyzika	0	
geofyzika	0	
archeogeofyzika	0	
psychofyzika	0	
biofyzika	0	
mikrofyzika	0	
uchazečka	1	human
fotodestička	0	
astrofyzika	0	
bajka	0	
čabajka	0	
nebajka	0	
sazečka	1	human/non-human
čajka	0	
črezvyčajka	0	
siestička	0	
nagajka	0	
sázečka	1	human/non-human
nahajka	0	
cystička	0	
kajka	0	
balalajka	0	
salajka	0	
vlajka	0	
majka	0	
májka	0	
kalamajka	0	
pájka	0	
pidiflaštička	0	
rajka	0	
samohrajka	0	
krajka	0	
javajka	0	
tramvajka	0	
kazajka	0	
kleštička	0	
poklízečka	1	human
dodejka	0	
sklízečka	1	human
drštička	0	
nádržtička	0	
prodejka	0	
výdejka	0	
hokejka	0	
minihokejka	0	
ouklejka	0	
olejka	0	
úzkokolejka	0	
pěnkavička	0	
jednokolejka	0	
dvoukolejka	0	
uklizečka	1	human
pidilavička	0	
výkolejka	0	
petrolejka	0	
kamejka	0	
kopějka	0	
kolopejka	0	
ekolavička	0	
krůpějka	0	
cévička	0	
saturejka	0	
vařejka	0	
žvejka	0	
stěžejka	0	
medvědobijka	0	
mumijka	0	
režijka	0	
ojka	0	
bójka	0	
nábojka	0	
výbojka	0	
slojka	0	
přípojka	0	
elektropřípojka	0	
uklízečka	1	human
slevička	0	
propojka	0	
spojka	0	
minilahvička	0	
půlspojka	0	
rychlospojka	0	
dvouspojka	0	
slizečka	1	human
trojka	0	
empétrojka	0	
perestrojka	0	
zrzečka	0	
pěrestrojka	0	
dvanáctsettrojka	0	
šestsettrojka	0	
sojka	0	
stojka	0	
vojka	0	
církvička	0	
dvojka	0	
šestsetdvojka	0	
rozdvojka	0	
chvojka	0	
vývojka	0	
minimrkvička	0	
balka	0	
minikonvička	0	
hambalka	0	
cimbálka	0	
minibábovička	0	
obálka	0	
pučálka	0	
laštovička	0	
dálka	0	
píďalka	0	
reálka	0	
pidisvíčka	0	
hálka	0	
narážečka	1	human/non-human
zahálka	0	
speciálka	0	
maxisvíčka	0	
iniciálka	0	
sociálka	0	
fialka	0	
filiálka	0	
lokálka	0	
drkalka	0	
skalka	0	
miniskalka	0	
nepukalka	0	
decimálka	0	
normálka	0	
kanálka	0	
signálka	0	
hihňalka	0	
kriminálka	0	
komunálka	0	
mikrovrstvička	0	
pálka	0	
zápalka	0	
opálka	0	
vyvážečka	1	human/non-human
ospalka	0	
pupalka	0	
laička	1	human
aralka	0	
minerálka	0	
spirálka	0	
prozaička	1	human
králka	0	
morálka	0	
pseudomorálka	0	
džezvička	0	
šmátralka	0	
babička	1	human
prababička	1	human
orchestrálka	0	
figurálka	0	
kořalka	0	
frázička	0	
minivázička	0	
minikozička	0	
pózička	0	
praprababička	1	human
šálka	0	
pidiplážička	0	
třepetalka	0	
kapitálka	0	
minirůžička	0	
instrumentálka	0	
vrtalka	0	
rýžička	0	
ostálka	0	
autopůjčka	0	
prapraprababička	1	human
krystalka	0	
píšťalka	0	
kutálka	0	
praprapraprababička	1	human
revuálka	0	
asexuálka	0	
diferenčka	0	
válka	0	
miniválka	0	
multipobočka	0	
matkobabička	1	human
trvalka	0	
miničočka	0	
bývalka	0	
azalka	0	
bazalka	0	
třezalka	0	
nanočočka	0	
verzálka	0	
univerzálka	0	
meruzalka	0	
kabelka	0	
mirabelka	0	
kysibelka	0	
lobelka	0	
parcelka	0	
pančelka	0	
žabička	1	animal
superčočka	0	
supermegakočka	0	
délka	0	
aerobička	1	human
hřídelka	0	
osobička	1	human
chundelka	0	
maxikočka	0	
lesbička	1	human
prasokočka	0	
čubička	1	animal
prdelka	0	
vlezdoprdelka	0	
uhelka	0	
paralelka	0	
camelka	0	
holubička	1	animal
karamelka	0	
strmělka	0	
kyberkočka	0	
umělka	0	
rumělka	0	
flanelka	0	
superkočka	0	
panelka	0	
rybička	1	animal
čnělka	0	
znělka	0	
kapelka	0	
čepelka	0	
koupelka	0	
amarelka	0	
biovločka	0	
nočka	0	
maloočka	0	
střelka	0	
přestřelka	0	
veselka	0	
kyselka	0	
telka	0	
tělka	0	
hračička	1	human
imortelka	0	
stélka	0	
pastelka	0	
holčička	1	human
jednoročka	0	
výstelka	0	
eurozástrčka	0	
butelka	0	
havelka	0	
polosmyčka	0	
kočička	1	animal
hypersmyčka	0	
novelka	0	
ovčička	1	animal
ladička	1	human/non-human
hladička	1	human/non-human
tokozelka	0	
želka	0	
řadička	1	human/non-human
dědička	1	human
medička	1	human
minihádka	0	
nepohádka	0	
petrželka	0	
řidička	1	human
kuželka	0	
obilka	0	
bufalobilka	0	
audiopohádka	0	
automobilka	0	
násobilka	0	
ocílka	0	
neřidička	1	human
pornopohádka	0	
europohádka	0	
nadílka	0	
marmeládka	0	
velkoskládka	0	
miničokoládka	0	
třídička	1	human/non-human
vyřídilka	0	
jednodílka	0	
rodička	1	human
vícerodička	1	human
vodilka	0	
bohorodička	1	human
prvorodička	1	human
houbomilka	0	
metodička	1	human
smilka	0	
udička	1	human/non-human
mokřadka	0	
bludička	1	mythical
vanilka	0	
pilka	0	
spilka	0	
zásilka	0	
obsílka	0	
rozesílka	0	
prudička	1	human
makropředsádka	0	
dosílka	0	
posílka	0	
zrůdička	1	human
košilka	0	
hatmatilka	0	
verzatilka	0	
repetilka	0	
sudička	1	mythical
brebentilka	0	
lentilka	0	
dlaždička	1	human/non-human
vraždička	0	
pastilka	0	
grafička	1	human
destilka	0	
hustilka	0	
superposádka	0	
textilka	0	
nymfička	1	mythical
alergička	1	human
vilka	0	
chvilka	0	
civilka	0	
dvojvilka	0	
žilka	0	
dojička	1	human/non-human
kojička	1	human/non-human
petržílka	0	
balička	1	human/non-human
dunhillka	0	
zámlka	0	
odmlka	0	
píďalička	1	human
pomlka	0	
diabolka	0	
tobolka	0	
karbolka	0	
bejsbolka	0	
gondolka	0	
chocholka	0	
hoholka	0	
palička	1	human/non-human
violka	0	
jolka	0	
přehledka	0	
majolka	0	
škeblička	1	animal
tříkolka	0	
šestikolka	0	
hrdlička	1	animal
trojkolka	0	
odpoledka	0	
dvojkolka	0	
jednokolka	0	
čtyřkolka	0	
bělička	1	animal
školka	0	
dvoukolka	0	
homolka	0	
smolka	0	
šmolka	0	
žmolka	0	
rolka	0	
kontrolka	0	
sledka	0	
včelička	1	animal
rosolka	0	
šošolka	0	
kapitolka	0	
podkapitolka	0	
dělička	1	human/non-human
evangelička	1	human
mentolka	0	
pistolka	0	
křepelička	1	animal
mrtvolka	0	
fazolka	0	
kamizolka	0	
konzolka	0	
bulka	0	
gastronabídka	0	
tabulka	0	
minitabulka	0	
videoprohlídka	0	
žehlička	1	human/non-human
cibulka	0	
pacibulka	0	
kramlička	0	
bambulka	0	
bobulka	0	
cedulka	0	
medulka	0	
andulka	0	
stodůlka	0	
kordulka	0	
hůlka	0	
křehulka	0	
vícetřídka	0	
holička	1	human
kulka	0	
melancholička	1	human
lulka	0	
pilulka	0	
primulka	0	
jarmulka	0	
alkoholička	1	human
formulka	0	
čokoholička	1	human
workoholička	1	human
nulka	0	
granulka	0	
dvounulka	0	
toulka	0	
cyklotoulka	0	
sexoholička	1	human
půlka	0	
katolička	1	human
třiapůlka	0	
papulka	0	
dvouapůlka	0	
ampulka	0	
paspulka	0	
jezídka	0	
špulka	0	
marulka	0	
sulka	0	
šešulka	0	
škatulka	0	
titulka	0	
potulka	0	
vrtulka	0	
nekatolička	1	human
fistulka	0	
volička	1	human
idylka	0	
prdýlka	0	
kreslička	1	human
fuchtlička	1	human
hulička	1	human
žežulička	1	animal
odchylka	0	
úchylka	0	
výchylka	0	
mohylka	0	
mamička	1	human
keramička	1	human
mýlka	0	
žinylka	0	
brylka	0	
samička	1	animal
čtverylka	0	
daktylka	0	
rozptylka	0	
akademička	1	human
nastýlka	0	
chemička	1	human/non-human
biochemička	1	human/non-human
podstýlka	0	
bulimička	1	human
podestýlka	0	
šelmička	1	animal
přistýlka	0	
postýlka	0	
probandka	0	
dvojpostýlka	0	
nominandka	0	
vystýlka	0	
butylka	0	
jazylka	0	
jamka	0	
reklamka	0	
slámka	0	
tlamka	0	
komička	1	human
parmička	1	animal
známka	0	
krmička	1	human/non-human
mechanička	1	human
seznamka	0	
elektromechanička	1	human
poznámka	0	
úzkorozchodka	0	
ramka	0	
bohemka	0	
automechanička	1	human
příjemka	0	
písemka	0	
nadzemka	0	
podzemka	0	
jímka	0	
objímka	0	
předjímka	0	
přejímka	0	
výjimka	0	
přímka	0	
polopřímka	0	
simka	0	
slalomka	0	
diplomka	0	
soukromka	0	
komodka	0	
čarodka	0	
tomka	0	
anatomka	0	
dumka	0	
barumka	0	
umprumka	0	
sumka	0	
ymka	0	
dýmka	0	
tlamorodka	0	
mánička	1	human
prýmka	0	
banka	0	
panička	1	human
baňka	0	
beranička	0	
spermabanka	0	
hrabanka	0	
databanka	0	
nestranička	1	human
eBanka	0	
botanička	1	human
biobanka	0	
velkobanka	0	
spermobanka	0	
genobanka	0	
fotobanka	0	
kryobanka	0	
tačanka	0	
paleobotanička	1	human
hádanka	0	
skládanka	0	
padanka	0	
opadanka	0	
žádanka	0	
závodnička	1	human
sedánka	0	
voďanka	0	
studánka	0	
fanka	0	
hygienička	1	human
naháňka	0	
přeháňka	0	
oháňka	0	
biopohanka	0	
firhaňka	0	
sháňka	0	
krouhanka	0	
strouhanka	0	
schizofrenička	1	human
neurastenička	1	human
zemljanka	0	
stojánka	0	
marjánka	0	
kaňka	0	
mrdka	0	
oxfordka	0	
čekanka	0	
říkanka	0	
štěnička	1	animal
mexikánka	0	
marokánka	0	
blanka	0	
dlaňka	0	
ženička	1	human
kachnička	1	animal
technička	1	human
porcelánka	0	
selanka	0	
zelánka	0	
dobudka	0	
mochnička	0	
knihobudka	0	
solanka	0	
předvolánka	0	
plaňka	0	
pláňka	0	
slánka	0	
lámanka	0	
exhejtmanka	0	
čarodějnička	1	human
fišpanka	0	
fotobudka	0	
ranka	0	
branka	0	
sebranka	0	
modranka	0	
šafránka	0	
skelnička	1	animal
záchranka	0	
ochranka	0	
schránka	0	
čtyřhranka	0	
škůdka	0	
kraňka	0	
majoránka	0	
kostelnička	0	
tatranka	0	
stránka	0	
stráňka	0	
maxideka	0	
cinematéka	0	
webstránka	0	
podstránka	0	
dvojstránka	0	
plnička	1	human/non-human
pornostránka	0	
radioteka	0	
audiotéka	0	
čtyřstránka	0	
dvoustránka	0	
sasanka	0	
písanka	0	
zakysanka	0	
ušanka	0	
mikrobibliotéka	0	
tanka	0	
smetanka	0	
smetánka	0	
čítanka	0	
simultánka	0	
fontánka	0	
klešťanka	0	
honička	0	
uspávanka	0	
retrodiskotéka	0	
enotéka	0	
zpěvánka	0	
radovánka	0	
vystřihovánka	0	
malovánka	0	
omalovánka	0	
deklamovánka	0	
rýmovánka	0	
veršovánka	0	
abilympionička	1	human
pozvánka	0	
videopozvánka	0	
pomazánka	0	
vázanka	0	
řezanka	0	
olympionička	1	human
dendrotéka	0	
ožanka	0	
blběnka	0	
podobenka	0	
drobenka	0	
psychotronička	1	human
duběnka	0	
platonička	1	human
roubenka	0	
hypertonička	1	human
vroubenka	0	
zvonička	1	human/non-human
prasnička	1	animal
předplacenka	0	
vrácenka	0	
beatnička	1	human
oplocenka	0	
nocenka	0	
scénka	0	
chobotnička	1	animal
tabačenka	0	
držtička	0	
tlačenka	0	
žebračenka	0	
klíčenka	0	
lžičenka	0	
obočenka	0	
ročenka	0	
novoročenka	0	
mučenka	0	
bistrotéka	0	
doručenka	0	
doporučenka	0	
deňka	0	
zaděnka	0	
měděnka	0	
svoboděnka	0	
podeňka	0	
voděnka	0	
studenka	0	
hrázděnka	0	
jízdenka	0	
právnička	1	human
trávnička	0	
halogenka	0	
rentgenka	0	
infografka	0	
bahenka	0	
hájenka	0	
královnička	1	human
tajenka	0	
tramvajenka	0	
závojenka	0	
halenka	0	
prvnička	1	human
princeznička	1	human
rozhalenka	0	
pálenka	0	
spálenka	0	
buznička	1	human
kořalenka	0	
válenka	0	
paranoička	1	human
trojčlenka	0	
dvojčlenka	0	
přesídlenka	0	
mýdlenka	0	
čelenka	0	
jelenka	0	
zelenka	0	
trapička	1	human
hlenka	0	
silenka	0	
chvilenka	0	
sklenka	0	
nákolenka	0	
podkolenka	0	
žmolenka	0	
volenka	0	
dovolenka	0	
povolenka	0	
plenka	0	
čiplenka	0	
bioplenka	0	
máslenka	0	
myšlenka	0	
lepička	1	human
smyšlenka	0	
slepička	1	animal
koulenka	0	
eppendorfka	0	
plamenka	0	
slaměnka	0	
vzpřímenka	0	
směnka	0	
písmenka	0	
biankosměnka	0	
thangka	0	
blankosměnka	0	
solosměnka	0	
záhumenka	0	
šuměnka	0	
skleněnka	0	
hliněnka	0	
klíněnka	0	
opička	1	animal
stíněnka	0	
žíněnka	0	
vlněnka	0	
domněnka	0	
pomněnka	0	
zvoněnka	0	
obrněnka	0	
kapénka	0	
vápenka	0	
lepenka	0	
tepénka	0	
štípenka	0	
opěnka	0	
poloopička	1	animal
opeňka	0	
neschopenka	0	
kropenka	0	
spěnka	0	
lupenka	0	
lupénka	0	
metamozaika	0	
vstupenka	0	
tvářenka	0	
stříbřenka	0	
pudřenka	0	
cukřenka	0	
leika	0	
infografika	0	
mřenka	0	
antipedagogika	0	
kořenka	0	
pepřenka	0	
kropička	1	human/non-human
vepřenka	0	
jitřenka	0	
střenka	0	
vlásenka	0	
masenka	0	
řasenka	0	
prvosenka	0	
náprsenka	0	
gerontopedagogika	0	
podprsenka	0	
housenka	0	
hlášenka	0	
pšenka	0	
vršenka	0	
sušenka	0	
gerontagogika	0	
biosušenka	0	
všenka	0	
plátěnka	0	
nelogika	0	
multilogika	0	
podpatěnka	0	
drátěnka	0	
šatenka	0	
pseudologika	0	
účtenka	0	
letenka	0	
nítěnka	0	
anténka	0	
ploténka	0	
rtěnka	0	
nástěnka	0	
místenka	0	
umístěnka	0	
ústenka	0	
pláštěnka	0	
mikrorepublika	0	
leštěnka	0	
roštěnka	0	
luštěnka	0	
labutěnka	0	
žloutenka	0	
proutěnka	0	
skrytěnka	0	
bundesrepublika	0	
hlavěnka	0	
opravenka	0	
vyprávěnka	0	
stravenka	0	
dřevěnka	0	
sivěnka	0	
navštívenka	0	
olověnka	0	
domovenka	0	
topička	1	human
omluvenka	0	
sázenka	0	
nanosilika	0	
svazenka	0	
hlízenka	0	
plzeňka	0	
potvrzenka	0	
stvrzenka	0	
uzenka	0	
hmyzenka	0	
smaženka	0	
peněženka	0	
sněženka	0	
lupička	1	human
svěženka	0	
mlženka	0	
koženka	0	
mikrosilika	0	
složenka	0	
noženka	0	
kabinka	0	
úžlabinka	0	
karabinka	0	
jeřabinka	0	
blbinka	0	
pseudobazilika	0	
drobinka	0	
barbínka	0	
cyklika	0	
štěrbinka	0	
turbínka	0	
hubinka	0	
prohlubinka	0	
holubinka	0	
pacinka	0	
pracinka	0	
decinka	0	
bukolika	0	
elektrohydraulika	0	
hysterička	1	human
debrecínka	0	
tisícinka	0	
prcinka	0	
lucinka	0	
činka	0	
palačinka	0	
čuňačinka	0	
sprosťačinka	0	
svačinka	0	
pečinka	0	
pečínka	0	
prasečinka	0	
skopičinka	0	
historička	1	human
vysočinka	0	
kručinka	0	
pavučinka	0	
psychodynamika	0	
jalovčinka	0	
tyčinka	0	
kádinka	0	
hladinka	0	
mladinka	0	
kapradinka	0	
zadinka	0	
dědinka	0	
sedinka	0	
sedínka	0	
hodinka	0	
půlhodinka	0	
čtvrthodinka	0	
rodinka	0	
dobrodinka	0	
makrodynamika	0	
sardinka	0	
antihrdinka	0	
sordinka	0	
hmoždinka	0	
ofinka	0	
krajinka	0	
zlodějinka	0	
birkinka	0	
linka	0	
fialinka	0	
malinka	0	
pralinka	0	
konvalinka	0	
oblinka	0	
hoblinka	0	
bublinka	0	
nadlinka	0	
kovadlinka	0	
bodlinka	0	
mikrodynamika	0	
gobelínka	0	
mandelinka	0	
geometrodynamika	0	
kyselinka	0	
zelinka	0	
hlinka	0	
zdechlinka	0	
kunsthistorička	1	human
trhlinka	0	
bílinka	0	
chvilinka	0	
žilinka	0	
dvojlinka	0	
roklinka	0	
sklínka	0	
prasklinka	0	
puklinka	0	
kaolinka	0	
kaolínka	0	
metalokeramika	0	
dolinka	0	
infolinka	0	
holinka	0	
holínka	0	
trampolínka	0	
aerolinka	0	
plínka	0	
bábrlinka	0	
pediatrička	1	human
kudrlinka	0	
perlinka	0	
slinka	0	
kotlinka	0	
rostlinka	0	
skulinka	0	
dvoulinka	0	
havlinka	0	
bylinka	0	
zmrzlinka	0	
uzlinka	0	
záminka	0	
podmínka	0	
proxemika	0	
kmínka	0	
laskominka	0	
zapomínka	0	
připomínka	0	
upomínka	0	
rozpomínka	0	
vzpomínka	0	
nevzpomínka	0	
psychiatrička	1	human
pitominka	0	
proteomika	0	
osminka	0	
šminka	0	
metalomika	0	
výminka	0	
metabolomika	0	
zmínka	0	
planinka	0	
slaninka	0	
zříceninka	0	
nutrigenomika	0	
farmakogenomika	0	
foniatrička	1	human
spáleninka	0	
zeleninka	0	
zavařeninka	0	
pinka	0	
fenogenomika	0	
střepinka	0	
štěpinka	0	
pipinka	0	
alpinka	0	
alpínka	0	
topinka	0	
upínka	0	
pseudoekonomika	0	
skupinka	0	
podskupinka	0	
miniskupinka	0	
kalupinka	0	
křupinka	0	
šupinka	0	
farmakoekonomika	0	
euroekonomika	0	
fototermika	0	
mandarinka	0	
etnobotanika	0	
lyrička	1	human
mandarínka	0	
scénika	0	
pařička	0	
nektarinka	0	
vědotechnika	0	
pelerínka	0	
vitrínka	0	
laurinka	0	
mařinka	0	
tařinka	0	
žebřinka	0	
dceřinka	0	
stereotechnika	0	
frajeřinka	0	
peřinka	0	
termotechnika	0	
antropotechnika	0	
mikroelektrotechnika	0	
mateřinka	0	
vteřinka	0	
zdravotechnika	0	
teledildonika	0	
mikronika	0	
jiřinka	0	
mokřinka	0	
skřínka	0	
vařička	0	
skříňka	0	
mechatronika	0	
bystřinka	0	
buřinka	0	
síňka	0	
audioelektronika	0	
řasinka	0	
kvasinka	0	
předsíňka	0	
minipředsíňka	0	
kosinka	0	
psinka	0	
pusinka	0	
nanoelektronika	0	
brusinka	0	
zebřička	1	animal
superelektronika	0	
lysinka	0	
dříčka	1	human
mašinka	0	
pěšinka	0	
třešinka	0	
kožešinka	0	
šišinka	0	
plošinka	0	
trošinka	0	
spintronika	0	
mršinka	0	
dušinka	0	
průdušinka	0	
krušinka	0	
sušinka	0	
výšinka	0	
latinka	0	
zlatinka	0	
šestnáctinka	0	
četinka	0	
biofotonika	0	
kopretinka	0	
třetinka	0	
nanofotonika	0	
maxitunika	0	
toika	0	
měřička	1	human
toitoika	0	
pradipika	0	
videorubrika	0	
fotorubrika	0	
d'Amerika	0	
orika	0	
regulatorika	0	
okulomotorika	0	
oromotorika	0	
vizuomotorika	0	
setinka	0	
desetinka	0	
štětinka	0	
autoelektrika	0	
květinka	0	
posturika	0	
ballantinka	0	
sci-fiklasika	0	
astrofysika	0	
asiatika	0	
programatika	0	
tektogramatika	0	
pramatematika	0	
sci-fitematika	0	
sci-fitématika	0	
valentinka	0	
gilotinka	0	
martinka	0	
časoměřička	1	human
pornotematika	0	
metapragmatika	0	
čtvrtinka	0	
animatika	0	
geomatika	0	
hydropneumatika	0	
hieratika	0	
metaetika	0	
stinka	0	
stínka	0	
šestinka	0	
houštinka	0	
utínka	0	
veveřička	1	animal
psychoenergetika	0	
memetika	0	
dutinka	0	
bioaromakosmetika	0	
dermokosmetika	0	
epigenetika	0	
mýtinka	0	
farmakogenetika	0	
neurogenetika	0	
optogenetika	0	
rytinka	0	
hlavinka	0	
jiřička	1	animal
kravinka	0	
ledvinka	0	
nadledvinka	0	
kyberkinetika	0	
psychofonetika	0	
lahvinka	0	
chirofonetika	0	
subpolitika	0	
nepolitika	0	
ptákovinka	0	
biopolitika	0	
volovinka	0	
kosmopolitika	0	
etnopolitika	0	
domovinka	0	
novinka	0	
postpolitika	0	
rovinka	0	
cukrovinka	0	
lotrovinka	0	
syrovinka	0	
vepřovinka	0	
červinka	0	
hyperkritika	0	
krvinka	0	
sviňka	0	
malvazinka	0	
bezinka	0	
ektoparazitika	0	
drezínka	0	
psychotaktika	0	
hektika	0	
benzinka	0	
